1098,0.8344631020421627,0.8409771547203333,0.0551176376682609,0.05302994732234619,5.82,6,8,12,11,18,30,22,28,31,34,47,54,59
1099,0.8344772205502609,0.840853797208796,0.05511528893559345,0.05305051086757982,5.83,6,8,12,11,18,30,22,28,31,34,47,54,59
1100,0.8345014453044178,0.8409859561057178,0.055111254457910604,0.05302847646764485,5.83,6,8,12,11,18,30,22,28,31,34,47,54,59
1101,0.8345295243463766,0.8408310340283158,0.055106579586381196,0.053054302696986216,5.84,6,8,12,11,18,30,22,28,31,34,47,54,59
1102,0.8345507634511865,0.8409870714996978,0.05510304095403488,0.05302829425444628,5.84,6,8,12,11,18,30,22,28,31,34,47,54,59
1103,0.8345778898631031,0.8409214473507558,0.055098528075867875,0.05303923252304343,5.85,6,8,12,11,18,30,22,28,31,34,47,54,59
1104,0.8346096478946742,0.8410323783375987,0.05509323511434818,0.05302073514795924,5.85,6,8,12,11,18,30,22,28,31,34,47,54,59
1105,0.8346339448326027,0.8410014510479027,0.055089188455469645,0.05302589468969502,5.86,6,8,12,11,18,30,22,28,31,34,47,54,59
1106,0.8346555793935541,0.840984053301444,0.05508558741872019,0.053028794790405086,5.86,6,8,12,11,18,30,22,28,31,34,47,54,59
1107,0.8346740834550617,0.8410248938031208,0.055082503949587955,0.05302198665739452,5.87,6,8,12,11,18,30,22,28,31,34,47,54,59
1108,0.8346922179597299,0.8409959243197427,0.0550794837155051,0.05302681457227388,5.87,6,8,12,11,18,30,22,28,31,34,47,54,59
1109,0.8347113900448636,0.8411056921870692,0.05507628999182888,0.05300851051894232,5.88,6,8,12,11,18,30,22,28,31,34,47,54,59
1110,0.8347416786215369,0.841061206084011,0.0550712401063962,0.05301592863801484,5.88,6,8,12,11,18,30,22,28,31,34,47,54,59
1111,0.8347688773832814,0.8411311634208758,0.055066709823513076,0.053004260773463756,5.89,6,8,12,11,18,30,22,28,31,34,47,54,59
1112,0.8347866889796205,0.8410797444526219,0.055063741577950374,0.05301283897920824,5.89,6,8,12,11,18,30,22,28,31,34,47,54,59
1113,0.8348088832994942,0.8411186520064448,0.05506004373198,0.053006347254388506,5.9,6,8,12,11,18,30,22,28,31,34,47,54,59
1114,0.8348344774088081,0.8411378855079094,0.05505577684066094,0.05300314062876921,5.9,6,8,12,11,18,30,22,28,31,34,47,54,59
1115,0.8348588692318688,0.8411822141058177,0.05505171474043472,0.0529957448833008,5.91,6,8,12,11,18,30,22,28,31,34,47,54,59
1116,0.8348871701528588,0.8412380231825253,0.05504699463063867,0.052986430091173445,5.91,6,8,12,11,18,30,22,28,31,34,47,54,59
1117,0.8348989774138535,0.8411972703190695,0.05504502779876639,0.05299323180821833,5.92,6,8,12,11,18,30,22,28,31,34,47,54,59
1118,0.8349137780217994,0.8412440412681934,0.055042559642569495,0.05298542601699698,5.92,6,8,12,11,18,30,22,28,31,34,47,54,59
1119,0.8349318480951339,0.841197301350724,0.05503954356195162,0.052993225217829794,5.93,6,8,12,11,18,30,22,28,31,34,47,54,59
1120,0.8349484606436678,0.8413064958409445,0.05503677691349731,0.052975004053419476,5.94,6,8,12,11,18,30,22,28,31,34,47,54,59
1121,0.834974333991901,0.8412828884525305,0.05503246167956706,0.05297894411748767,5.94,6,8,12,11,18,30,22,28,31,34,47,54,59
1122,0.8350074754246135,0.8413754779046816,0.055026935993854796,0.05296348762956481,5.95,6,8,12,11,18,30,22,28,31,34,47,54,59
1123,0.8350396676435818,0.8413319114419897,0.05502156843937515,0.052970760410691806,5.95,6,8,12,11,18,30,22,28,31,34,47,54,59
1124,0.8350587074113002,0.8413471292816209,0.05501839251316525,0.0529682219740619,5.96,6,8,12,11,18,30,22,28,31,34,47,54,59
1125,0.8350764973504041,0.8413454685237808,0.055015423776788926,0.05296849670251131,5.96,6,8,12,11,18,30,22,28,31,34,47,54,59
1126,0.8351015220078828,0.8413771626941484,0.05501125077027777,0.05296320847905006,5.97,6,8,12,11,18,30,22,28,31,34,47,54,59
1127,0.8351346485137046,0.8414806005069835,0.05500572507021252,0.05294593565164499,5.97,6,8,12,11,18,30,22,28,31,34,47,54,59
1128,0.8351473309338124,0.8414647762469314,0.05500361072408607,0.052948578493306156,5.98,6,8,12,18,30,22,28,31,34,47,54,59
1129,0.8351565304379012,0.8415507696694964,0.05500207412125022,0.05293421717120317,5.98,6,8,12,18,30,22,28,31,34,47,54,59
1130,0.83517164621188,0.8414464360905546,0.05499955112100705,0.05295163892381207,5.99,6,8,12,18,30,22,28,31,34,47,54,59
1131,0.835202873574963,0.8415764909330856,0.05499434177529754,0.05292992187110278,5.99,6,8,12,18,30,22,28,31,34,47,54,59
1132,0.8352237272494741,0.841449222634411,0.05499086154735229,0.052951175033722896,6.0,6,8,12,18,30,22,29,28,31,34,47,54,59
1133,0.8352532507352501,0.8416586381114454,0.05498593719891414,0.05291619568775371,6.0,6,8,12,18,30,22,29,28,31,34,47,54,59
1134,0.8352764753662572,0.8414768995076498,0.054982058381837215,0.05294655349915609,6.01,6,8,12,18,30,22,29,28,31,34,47,54,59
1135,0.8352950089892833,0.8417026444885954,0.05497896698887695,0.05290884059609423,6.01,6,8,12,18,30,22,29,28,31,34,47,54,59
1136,0.8353058672136001,0.8414509241122874,0.05497715442011394,0.052950893619745185,6.02,6,8,12,18,30,22,29,28,31,34,47,54,59
1137,0.8353362287348391,0.8417194608545194,0.05497208695695289,0.05290603293880204,6.02,6,8,12,18,30,22,29,28,31,34,47,54,59
1138,0.8353587055415979,0.8414828515407018,0.054968336352238995,0.05294556186139411,6.03,6,8,12,18,30,22,29,28,31,34,47,54,59
1139,0.8353818216408723,0.8417847170304753,0.05496447747318391,0.05289512434828955,6.04,6,8,12,18,30,22,29,28,31,34,47,54,59
1140,0.8354081089433459,0.8415516366850034,0.05496008878091893,0.05293407422007362,6.04,6,8,12,18,30,22,29,28,31,34,47,54,59
1141,0.8354329861631502,0.8418040510253282,0.05495593275601499,0.052891893371632394,6.05,6,8,12,18,30,22,29,28,31,34,47,54,59
1142,0.8354525874780511,0.841557377945895,0.05495265982406308,0.05293311533790194,6.05,6,8,12,18,30,22,29,28,31,34,47,54,59
1143,0.8354842894199443,0.8417967185999813,0.05494736764205679,0.05289311711625627,6.06,6,8,12,18,30,22,29,28,31,34,47,54,59
1144,0.8355082112371657,0.8416049482240977,0.054943371685740386,0.0529251665035592,6.06,6,8,12,18,30,22,29,28,31,34,47,54,59
1145,0.8355358762477864,0.8418463405048866,0.054938752455750695,0.052884821069736736,6.07,6,8,12,18,30,22,29,28,31,34,47,54,59
1146,0.8355616582739327,0.8417215928218534,0.054934444355938514,0.052905676470085275,6.07,6,8,12,18,30,22,29,28,31,34,47,54,59
1147,0.8355908686317979,0.8419080377853697,0.054929567933715416,0.05287450697654355,6.08,6,8,12,18,30,22,29,28,31,34,47,54,59
1148,0.8356160151932067,0.8417776080640217,0.054925365089531185,0.052896312805039515,6.08,6,8,12,18,30,22,29,28,31,34,47,54,59
1149,0.8356444511139918,0.8419136224730457,0.05492061292370306,0.05287357123354729,6.09,6,8,12,18,30,22,29,31,34,47,54,59
1150,0.8356683541563508,0.8418180065328604,0.054916621380172496,0.052889560254873146,6.09,6,8,12,18,30,22,29,31,34,47,54,59
1151,0.835688906185267,0.8419512559140903,0.0549131849863023,0.05286727820693474,6.1,6,8,12,18,30,22,29,31,34,47,54,59
1152,0.8357087095233042,0.841898901958229,0.05490987770461482,0.05287603495421388,6.1,6,8,12,18,30,22,29,31,34,47,54,59
1153,0.8357289974672208,0.8420105892450337,0.05490648541389177,0.05285735272692427,6.11,6,8,12,18,30,22,29,31,34,47,54,59
1154,0.8357465033953749,0.8419445450017057,0.05490355939479395,0.05286839902821965,6.12,6,8,12,18,30,22,29,31,34,47,54,59
1155,0.835775964829953,0.8420633271224625,0.05489863781819861,0.052848531205423814,6.12,6,8,12,18,30,22,29,31,34,47,54,59
1156,0.8358120417976229,0.842059255956144,0.05489260664190757,0.05284920966683324,6.13,6,8,12,18,30,22,29,31,34,47,54,59
1157,0.8358331880100263,0.8422166009285165,0.05488907118234216,0.05282287985539255,6.13,6,8,12,18,30,22,29,31,34,47,54,59
1158,0.8358479622870328,0.8421053737505779,0.05488660237609003,0.0528414927558276,6.14,6,8,12,18,30,22,29,31,34,47,54,59
1159,0.8358708067074154,0.8422280667037648,0.05488278017348563,0.05282096024048232,6.14,6,8,12,18,30,22,29,31,34,47,54,59
1160,0.8358897015285423,0.8420461123778457,0.05487962379219987,0.052851412403573036,6.15,6,8,12,18,30,22,29,31,34,47,54,59
1161,0.8359135530995534,0.8423234875027504,0.05487563563151976,0.05280498792616752,6.15,6,8,12,18,30,22,29,31,34,47,54,59
1162,0.835919770952211,0.8420622183188062,0.054874593995010906,0.05284871624121746,6.16,6,8,12,18,30,22,29,31,34,47,54,59
1163,0.835918242111246,0.8424464245718597,0.05487484857195075,0.05278439489566603,6.16,6,8,12,18,30,22,29,31,34,47,54,59
1164,0.8359032979859907,0.841923876151362,0.054877349727582445,0.052871856028681205,6.17,6,8,12,18,30,22,29,31,34,47,54,59
1165,0.8358934472247684,0.8424535310919887,0.05487899376694351,0.05278320391899341,6.17,6,8,12,18,30,22,29,31,34,47,54,59
1166,0.8358742845089131,0.8417172127125099,0.054882198971750264,0.0529064070083296,6.18,6,8,12,18,30,22,29,31,34,47,54,59
1167,0.8358234179674606,0.842511178243348,0.05489070426634949,0.05277354719360946,6.18,6,8,12,18,30,22,29,31,34,47,54,59
1168,0.8357422656967063,0.8414077241831963,0.05490426971086394,0.052958104381112016,6.19,6,8,12,18,30,22,29,31,33,34,47,54,59
1169,0.8356329418181678,0.8424398145420717,0.054922535459581735,0.05278550203876751,6.19,6,8,12,18,30,22,29,31,34,47,54,59
1170,0.8355013807707992,0.8409132448827316,0.054944513719882425,0.05304059992236573,6.2,6,8,12,18,30,22,29,31,33,34,47,54,59
1171,0.8354055150905162,0.8423607703021602,0.05496052088779542,0.052798741847407946,6.2,6,8,12,18,30,22,29,31,34,47,54,59
1172,0.835407592454907,0.8408163376342038,0.05496017350802522,0.053056751442787715,6.21,6,8,12,18,30,22,29,31,34,47,54,59
1173,0.8355740782079353,0.8425121129748736,0.05493236965119534,0.052773390571579024,6.22,6,8,13,12,18,30,22,29,31,34,47,54,59
1174,0.8358815589254246,0.8415506455196913,0.054880981397796895,0.05293423696440606,6.22,6,8,13,12,18,30,22,29,31,34,47,54,59
1175,0.8361646370461909,0.8425590027033935,0.05483363203239526,0.052765536814563134,6.23,6,8,13,12,18,30,22,29,31,34,47,54,59
1176,0.8362775517842533,0.8423765956411438,0.054814735627988276,0.052796091505295684,6.23,6,8,13,12,18,30,22,29,31,34,47,54,59
1177,0.8361976736479801,0.8419791996192753,0.05482810329446067,0.052862605293190035,6.24,6,8,13,12,18,30,22,29,31,34,47,54,59
1178,0.8360394371681782,0.8426580852699699,0.05485458055154869,0.05274892756326175,6.24,6,8,13,12,18,30,22,29,31,34,47,54,59
1179,0.8359491235503675,0.8416040076209954,0.05486968679369799,0.05292532267643877,6.25,6,8,13,12,18,30,22,29,31,34,47,54,59
1180,0.8360154873696161,0.8428165748648945,0.05485858509760271,0.05272235335970815,6.25,6,8,13,12,18,30,22,29,31,33,34,47,54,59
1181,0.8361880522974874,0.8420273711914142,0.05482971696222064,0.052854546739693774,6.26,6,8,13,12,18,30,22,29,31,33,34,47,54,59
1182,0.8363675970954176,0.8427530602781438,0.05479965672544809,0.052733006282987126,6.26,6,8,13,12,18,30,22,29,31,33,34,47,54,59
1183,0.8364403987936098,0.842620106043624,0.05478746779898033,0.05275529649534556,6.27,6,8,13,12,18,30,22,29,31,33,34,47,54,59
1184,0.8363982874583595,0.8423356249725958,0.05479452185721888,0.05280295081118064,6.27,6,8,13,12,18,30,22,29,31,34,47,54,59
1185,0.8363251231272563,0.8429497574771295,0.054806770813947296,0.052700013869309094,6.28,6,8,13,12,18,30,22,29,31,34,47,54,59
1186,0.836298203583132,0.842156337825008,0.05481127797888295,0.05283296825755566,6.28,6,8,13,12,18,30,22,29,31,34,47,54,59
1187,0.8363706046325636,0.8430292489630219,0.054799153244958106,0.05268667633500554,6.29,6,8,13,12,18,30,22,29,31,34,47,54,59
1188,0.8364853213401123,0.842386339279245,0.05477994317736308,0.05279445978092068,6.29,6,8,13,12,18,30,22,29,31,34,47,54,59
1189,0.8365799232402025,0.8428445501796306,0.05476409367829802,0.05271766097493481,6.3,6,8,13,12,18,30,22,29,31,34,47,54,59
1190,0.8366196978563204,0.8428332096775272,0.05475742688902486,0.05271956447736452,6.31,6,8,13,12,18,30,22,29,31,34,47,54,59
1191,0.8366019093238894,0.8426462129730021,0.05476040748633364,0.05275091821300185,6.31,6,8,13,12,18,30,22,29,31,34,47,54,59
1192,0.8365722781581798,0.8431322248353916,0.05476537762230959,0.052669390180017955,6.32,6,8,13,12,18,30,22,29,31,34,47,54,59
1193,0.8365814401532459,0.8425382934672985,0.05476383858649942,0.05276900717212221,6.32,6,8,13,12,18,30,22,29,31,34,47,54,59
1194,0.8366321006501436,0.8431052340911105,0.05475534972920959,0.05267392110669626,6.33,6,8,13,12,18,30,22,29,31,34,47,54,59
1195,0.8366959746677047,0.8426480043167952,0.05474464377158057,0.052750618075500064,6.33,6,8,13,12,18,30,22,29,31,34,47,54,59
1196,0.8367517116676779,0.8429634176101418,0.054735303319615645,0.05269772306701592,6.34,6,8,13,12,18,30,22,29,31,34,47,54,59
1197,0.836790468348814,0.8429936138968717,0.054728803193961055,0.052692657323217276,6.34,6,8,13,12,18,30,22,29,31,34,47,54,59
1198,0.8367897840493245,0.8428729038073133,0.054728918058902634,0.05271290633509386,6.35,6,8,13,12,18,30,22,29,31,34,47,54,59
1199,0.8367888320543633,0.84320788052843,0.054729079720263855,0.05265668824619088,6.35,6,8,13,12,18,30,23,29,31,34,47,54,59
1200,0.8367951000135916,0.8427640731795136,0.05472802678571911,0.05273115845866485,6.36,6,8,13,12,18,30,23,29,31,34,47,54,59
1201,0.8368310489561877,0.8431906950255538,0.054722000206908705,0.052659573308625515,6.36,6,8,13,12,18,30,23,29,31,34,47,54,59
1202,0.8368789640486669,0.8428948736393685,0.054713962317430385,0.05270922025555036,6.37,6,8,13,12,18,30,23,29,31,34,47,54,59
1203,0.8369212691577603,0.8431724355153242,0.05470687020784404,0.05266263948141275,6.37,6,8,13,12,18,30,23,29,31,34,47,54,59
1204,0.8369491537967897,0.8431582944391746,0.054702190571790626,0.05266501359783872,6.38,6,8,13,12,18,30,23,29,31,34,47,54,59
1205,0.8369712692794199,0.8430719173478756,0.05469848318163177,0.05267951239602457,6.38,6,8,13,12,18,30,23,29,31,34,47,54,59
1206,0.8369783600975178,0.8432768905023593,0.05469729131511731,0.05264509997761564,6.39,6,8,13,12,18,30,23,29,31,34,47,54,59
1207,0.8369886293099377,0.8429941705140065,0.05469556944780895,0.052692564531392566,6.39,6,8,13,12,18,30,23,29,31,34,47,54,59
1208,0.8370277076289355,0.8433337750937626,0.0546890113826077,0.05263554398352807,6.4,6,8,13,12,18,30,23,29,31,34,47,54,59
1209,0.8370620397251655,0.8431087809584934,0.05468325300415028,0.052673326582923535,6.41,6,8,13,12,18,30,23,29,31,34,47,54,59
1210,0.8370959462077452,0.8433567607940459,0.05467756215126479,0.05263168438278166,6.41,6,8,13,12,18,30,23,29,31,34,47,54,59
1211,0.8371301939207443,0.8432822901075705,0.05467181321364381,0.05264419111600638,6.42,6,8,13,12,18,30,23,29,31,34,47,54,59
1212,0.8371510782729059,0.8432735690860009,0.05466831032379497,0.05264565501676947,6.42,6,8,13,12,18,30,23,29,31,34,47,54,59
1213,0.8371685521035926,0.8433698378416339,0.054665375815334816,0.05262948572149409,6.43,6,8,13,12,18,30,23,29,31,34,47,54,59
1214,0.8371884644177053,0.8431757741716643,0.05466203650233445,0.05266208020004915,6.43,6,8,13,12,18,30,23,29,31,34,47,54,59
1215,0.8372075491844174,0.8434461741480626,0.054658829036425584,0.052616656891201305,6.44,6,8,13,12,18,30,23,29,31,34,47,54,59
1216,0.8372205177648053,0.843213289095669,0.054656652282365284,0.05265578179547464,6.44,6,8,13,12,18,30,23,29,31,34,47,54,59
1217,0.8372503842218443,0.8435022603621972,0.05465163604641293,0.052607232931366765,6.45,6,8,13,12,18,30,23,29,31,34,47,54,59
1218,0.8372836542395856,0.8433120772530058,0.05464605480968602,0.05263918877929883,6.45,6,8,13,12,18,30,23,29,31,34,47,54,59
1219,0.8373148787175438,0.8434937766237148,0.054640811762355586,0.052608660242019434,6.46,6,8,13,12,18,30,23,29,31,34,47,54,59
1220,0.8373340229654604,0.8433895823608304,0.05463759239705402,0.05262616764826667,6.46,6,8,13,12,18,30,23,29,31,34,47,54,59
1221,0.8373629894653893,0.8434758333651187,0.05463272783402961,0.052611676276540904,6.47,6,8,13,12,18,30,23,29,31,34,47,54,59
1222,0.8373919597457172,0.8434669394140119,0.054627862837820146,0.05261316763398075,6.47,6,8,13,12,18,30,23,29,31,34,47,54,59
1223,0.8374131890949696,0.8434656847389297,0.05462429532479312,0.05261338004940521,6.48,6,8,13,12,18,30,23,29,31,34,47,54,59
1224,0.837438871673693,0.8435045353390838,0.05461998160478873,0.052606850095721636,6.48,6,8,13,12,18,30,23,29,31,34,47,54,59
1225,0.8374561231721747,0.843459564532104,0.05461708286637149,0.05261440671186748,6.49,6,8,13,12,18,30,23,29,31,34,47,54,59
1226,0.837479880809519,0.8435653916908025,0.05461309045491316,0.05259662093479732,6.49,6,8,13,12,18,30,23,29,31,34,47,54,59
1227,0.83750226302905,0.8435237719914477,0.05460933224835994,0.0526036191174523,6.5,6,8,13,12,18,30,23,29,31,34,47,54,59
1228,0.8375365792768751,0.8436309588770257,0.054603567599116866,0.05258559724062629,6.51,6,8,13,12,18,30,23,29,31,34,47,54,59
1229,0.8375567353079765,0.8435410873841247,0.05460017759886789,0.0526007066409468,6.51,6,8,13,12,18,30,23,29,31,34,47,54,59
1230,0.8375808123997601,0.843612739970987,0.05459613064372108,0.05258866108548667,6.52,6,8,13,12,18,30,23,29,31,34,47,54,59
1231,0.8376084830952111,0.8435553270779569,0.05459147989963682,0.05259831191559774,6.52,6,8,13,12,18,30,23,29,31,34,47,54,59
1232,0.8376295349905757,0.8436561101500278,0.05458794199816137,0.052581368664423186,6.53,6,8,13,12,18,30,23,29,31,34,47,54,59
1233,0.8376500463099261,0.8436428928610907,0.05458449344313677,0.052583591476716506,6.53,6,8,13,12,18,30,23,29,31,34,47,54,59
1234,0.837664494992776,0.8436907913589595,0.05458206418175039,0.05257553665640133,6.54,6,8,13,12,18,30,23,29,31,34,47,54,59
1235,0.8376900379838444,0.8437001442763552,0.05457777058707184,0.052573962301893915,6.54,6,8,13,12,18,30,23,29,31,34,47,54,59
1236,0.837716632806643,0.8436926634972146,0.05457329746675843,0.05257522001786162,6.55,6,8,13,12,18,30,23,29,31,34,47,54,59
1237,0.837749935334822,0.8437504229029772,0.05456769968384552,0.0525655073667466,6.55,6,8,13,12,18,30,23,29,31,34,47,54,59
1238,0.8377689167537439,0.8437084164060171,0.05456450587435759,0.052572569479207534,6.56,6,8,13,12,18,30,23,29,31,34,47,54,59
1239,0.8377877065225052,0.8438133382379307,0.0545613481501346,0.05255492238675146,6.56,6,8,13,12,18,30,23,29,31,34,47,54,59
1240,0.8378094607679389,0.8437307018830031,0.054557688801912516,0.05256882262517434,6.57,6,8,13,12,18,30,23,29,31,34,47,54,59
1241,0.8378289389952769,0.8438621457247143,0.054554411183126865,0.05254671030503665,6.57,6,8,13,12,18,30,23,29,31,34,47,54,59
1242,0.8378519983297253,0.8437582601323799,0.05455053155953217,0.05256418740606454,6.58,6,8,13,12,18,30,23,29,31,34,47,54,59
1243,0.8378738456699683,0.8438941361758115,0.0545468586803107,0.05254132645277778,6.58,6,8,13,12,18,30,23,31,34,47,54,59
1244,0.8379071265564718,0.8438222926651295,0.05454125818388167,0.05255341608534868,6.59,6,8,13,12,18,30,23,31,34,47,54,59
1245,0.8379417920544397,0.8439466458099656,0.054535426568079366,0.052532491751687525,6.59,6,8,13,12,18,30,23,31,34,47,54,59
1246,0.8379572243122144,0.8438873113650125,0.05453282860872934,0.05254247416796033,6.6,6,8,13,12,18,30,23,31,34,47,54,59
1247,0.837976028345611,0.8439753171999155,0.0545296669152288,0.05252766272801976,6.61,6,8,13,12,18,30,23,31,34,47,54,59
1248,0.8380041196724758,0.843943574915754,0.05452493577418924,0.05253300587583434,6.61,6,8,13,12,18,30,23,31,34,47,54,59
1249,0.8380232680092832,0.8440311675472459,0.0545217138371327,0.0525182604822191,6.62,6,8,13,12,18,30,23,31,34,47,54,59
1250,0.8380460477034019,0.844013708148216,0.05451788100002447,0.052521199696043706,6.62,6,8,13,12,18,30,23,31,34,47,54,59
1251,0.8380781724203128,0.8440422391583284,0.05451247399947188,0.05251639623495603,6.63,6,8,13,12,18,30,23,31,34,47,54,59
1252,0.8381029386658894,0.8440117072686233,0.05450830733894907,0.05252153882551596,6.63,6,8,13,12,18,30,23,31,34,47,54,59
1253,0.8381190349500557,0.8440366672452946,0.05450559488749653,0.05251733612531973,6.64,6,8,13,12,18,30,23,31,34,47,54,59
1254,0.8381374961391247,0.844051903484121,0.05450248714924276,0.05251476912083363,6.64,6,8,13,12,18,30,23,31,34,47,54,59
1255,0.8381681545228022,0.8441258028977232,0.05449732641715834,0.05250232468578542,6.65,6,8,13,12,18,30,23,31,34,47,54,59
